order_id,product_id,category_id,state_id,size_id,payment_method_id,customer_type_id,quantity,discount_rate,purchase_date,sales,profit,customer_rating
O11210,P1004,C03,5,5,1,2,1,0.2,03-04-2025,43.416,9.922312374,1
O11211,P1001,C01,3,4,2,3,2,0.2,25-01-2024,86.832,29.92820327,3
O11212,P1004,C03,4,4,1,1,1,0.2,15-02-2023,43.416,13.2649324,3
O11213,P1001,C01,5,2,1,3,2,0.3,22-12-2023,75.978,32.21235925,1
O11214,P1004,C03,2,4,3,1,1,0.3,11-01-2023,37.989,16.91810082,1
O11215,P1007,C01,1,3,4,2,4,0.1,07-08-2024,195.372,83.39921026,3
O11216,P1001,C01,1,3,3,3,3,0.1,17-03-2024,146.529,63.0532021,5
O11217,P1002,C04,2,2,1,3,1,0.3,04-04-2023,37.989,9.142034293,4
O11218,P1006,C01,2,1,5,1,1,0.1,16-11-2023,48.843,12.88469448,2
O11219,P1006,C01,5,1,2,3,3,0.3,21-10-2023,113.967,27.82835262,1
O11220,P1005,C02,2,3,4,3,4,0.2,04-02-2025,173.664,48.54575442,3
O11221,P1006,C01,4,4,2,1,3,0,29-10-2023,162.81,49.97206969,1
O11222,P1003,C02,3,2,5,3,1,0.2,03-10-2023,43.416,14.83253774,1
O11223,P1007,C01,2,1,4,3,1,0.3,17-04-2023,37.989,15.96888327,1
O11224,P1004,C03,2,1,3,2,3,0.2,13-10-2023,130.248,37.56236564,1
O11225,P1005,C02,4,5,1,2,2,0.3,18-12-2023,75.978,34.87577702,5
O11226,P1003,C02,1,3,5,2,3,0.3,09-02-2025,113.967,39.51025472,2
O11227,P1003,C02,1,4,1,2,1,0.1,30-07-2024,48.843,21.56015834,2
O11228,P1001,C01,5,2,1,2,1,0.3,27-06-2023,37.989,13.24190963,3
O11229,P1006,C01,4,1,2,3,1,0,13-11-2022,54.27,22.34989341,5
O11230,P1002,C04,3,5,5,3,4,0.1,26-05-2024,195.372,94.551471,5
O11231,P1002,C04,3,3,1,2,3,0,20-01-2025,162.81,56.80234068,2
O11232,P1005,C02,4,3,3,1,4,0.3,06-10-2022,151.956,67.68894264,3
O11233,P1007,C01,3,2,4,2,3,0.2,17-05-2025,130.248,58.8269638,5
O11234,P1002,C04,1,1,5,3,4,0.3,16-09-2024,151.956,58.4559887,3
O11235,P1004,C03,3,2,2,1,2,0.3,08-03-2023,75.978,29.7426406,2
O11236,P1002,C04,3,2,5,2,1,0.2,06-02-2023,43.416,10.41604719,1
O11237,P1005,C02,4,5,2,1,1,0.2,04-01-2024,43.416,14.3537157,5
O11238,P1002,C04,4,3,4,2,3,0,29-12-2023,162.81,39.66536311,3
O11239,P1004,C03,3,4,3,3,1,0.1,10-05-2025,48.843,22.26993184,1
O11240,P1001,C01,2,3,1,2,4,0.1,27-08-2023,195.372,76.74347338,2
O11241,P1007,C01,4,3,5,1,2,0.1,24-10-2024,97.686,32.56862129,4
O11242,P1005,C02,5,5,2,3,4,0,04-01-2023,217.08,98.56768761,5
O11243,P1001,C01,5,4,4,2,4,0,26-12-2023,217.08,100.2004116,5
O11244,P1001,C01,1,1,1,2,3,0.2,01-04-2024,130.248,39.28012939,3
O11245,P1001,C01,3,4,4,2,1,0.1,20-09-2024,48.843,14.84093621,2
O11246,P1003,C02,2,1,3,2,4,0.3,02-06-2023,151.956,65.30345581,2
O11247,P1007,C01,1,4,1,3,3,0,15-05-2024,162.81,70.31160418,5
O11248,P1006,C01,3,2,1,3,4,0.3,17-01-2023,151.956,41.99551235,5
O11249,P1007,C01,4,4,1,2,4,0.1,16-05-2023,195.372,90.82915555,3
O11250,P1003,C02,5,5,2,3,4,0.1,10-05-2025,195.372,43.57204924,3
O11251,P1006,C01,2,1,1,1,3,0,22-11-2022,162.81,35.30997942,4
O11252,P1007,C01,5,3,4,3,2,0,07-06-2023,108.54,25.90874797,1
O11253,P1001,C01,4,5,2,1,4,0.2,22-01-2024,173.664,75.85588126,3
O11254,P1005,C02,3,1,1,1,4,0.3,15-05-2023,151.956,75.21206199,1
O11255,P1006,C01,4,1,4,3,3,0.2,27-09-2024,130.248,28.52336737,5
O11256,P1004,C03,4,3,4,2,1,0.2,17-12-2023,43.416,17.22783574,4
O11257,P1004,C03,5,2,5,3,2,0.3,30-10-2024,75.978,30.91369467,4
O11258,P1002,C04,2,5,4,1,3,0.1,09-01-2025,146.529,61.76149376,4
O11259,P1006,C01,4,3,3,1,1,0.3,14-06-2024,37.989,16.2075946,2
O11260,P1005,C02,5,3,1,3,3,0.1,15-11-2023,146.529,40.97449227,5
O11261,P1003,C02,2,2,1,1,3,0.2,26-08-2023,130.248,29.6486012,2
O11262,P1001,C01,3,5,1,3,2,0.1,06-12-2024,97.686,25.80698935,2
O11263,P1002,C04,3,3,4,3,2,0.1,10-06-2023,97.686,29.08772677,4
O11264,P1004,C03,1,2,4,2,2,0.1,05-11-2024,97.686,40.41003442,2
O11265,P1003,C02,5,5,1,1,2,0.3,05-04-2024,75.978,25.52184272,5
O11266,P1003,C02,2,4,2,3,1,0.1,02-07-2023,48.843,20.94924372,5
O11267,P1001,C01,4,1,2,1,4,0.3,03-05-2024,151.956,70.89474794,2
O11268,P1006,C01,3,2,3,3,3,0,22-01-2025,162.81,75.52953084,5
O11269,P1004,C03,2,1,5,3,2,0,22-06-2024,108.54,34.6100704,1
O11270,P1005,C02,5,4,3,2,4,0.2,01-07-2023,173.664,84.82724056,2
O11271,P1003,C02,1,3,1,3,1,0.2,30-03-2025,43.416,9.031554843,4
O11272,P1001,C01,3,3,1,2,2,0.3,12-01-2024,75.978,15.29893471,4
O11273,P1005,C02,2,5,1,1,3,0.1,23-07-2023,146.529,66.69598482,5
O11274,P1006,C01,2,2,5,2,4,0.1,28-03-2023,195.372,72.64112208,5
O11275,P1004,C03,2,2,4,2,2,0,02-05-2025,108.54,29.25990868,4
O11276,P1006,C01,5,5,5,1,3,0.3,28-06-2023,113.967,24.32966968,1
O11277,P1003,C02,5,1,3,2,4,0.1,14-05-2025,195.372,45.44423985,4
O11278,P1005,C02,5,3,4,2,3,0.1,11-07-2024,146.529,62.0657933,2
O11279,P1005,C02,4,3,4,3,1,0.3,07-11-2024,37.989,18.0235361,4
O11280,P1005,C02,2,2,3,2,2,0.2,14-06-2023,86.832,35.89471564,3
O11281,P1003,C02,3,2,4,3,2,0.3,01-08-2023,75.978,28.02287206,1
O11282,P1003,C02,5,5,2,2,3,0.3,15-04-2024,113.967,44.67717294,1
O11283,P1006,C01,5,4,3,1,4,0.1,04-02-2025,195.372,52.32829252,4
O11284,P1002,C04,2,1,3,1,2,0,10-09-2024,108.54,45.87591079,3
O11285,P1006,C01,5,4,2,2,3,0.1,25-02-2023,146.529,35.51992862,2
O11286,P1004,C03,4,4,5,3,1,0.1,27-02-2023,48.843,21.1153013,4
O11287,P1001,C01,4,2,5,2,2,0.1,07-08-2024,97.686,38.25328924,2
O11288,P1005,C02,5,2,5,3,3,0.3,09-11-2023,113.967,41.67286319,3
O11289,P1002,C04,2,2,4,2,4,0.3,09-04-2024,151.956,62.70229678,4
O11290,P1001,C01,2,4,2,1,2,0.1,09-01-2025,97.686,26.3838485,4
O11291,P1002,C04,2,1,3,1,2,0.1,15-12-2022,97.686,36.84089133,2
O11292,P1007,C01,1,2,3,3,1,0,02-03-2023,54.27,12.69333338,4
O11293,P1006,C01,5,3,3,2,3,0.2,07-12-2023,130.248,27.47235132,3
O11294,P1003,C02,2,1,4,3,4,0.1,19-03-2024,195.372,47.2913271,4
O11295,P1005,C02,4,3,4,1,1,0.3,26-03-2024,37.989,13.0382977,5
O11296,P1006,C01,3,1,5,3,1,0.2,13-04-2025,43.416,15.06784752,3
O11297,P1001,C01,3,2,4,2,1,0.2,01-07-2023,43.416,18.89630194,1
O11298,P1007,C01,2,5,5,3,3,0,12-08-2023,162.81,52.47638213,2
O11299,P1007,C01,3,2,5,2,3,0.2,04-10-2022,130.248,27.89681391,3
O11300,P1007,C01,3,4,3,2,2,0.1,20-11-2022,97.686,46.48076122,1
O11301,P1001,C01,1,4,4,1,3,0.1,28-09-2024,146.529,40.18745026,1
O11302,P1001,C01,4,1,5,2,1,0.3,18-11-2024,37.989,9.084618561,3
O11303,P1001,C01,4,4,2,2,3,0.1,16-09-2023,146.529,29.89029754,1
O11304,P1001,C01,1,2,2,2,4,0.1,26-12-2023,195.372,78.06531467,1
O11305,P1007,C01,1,3,4,3,2,0,06-09-2023,108.54,42.69179465,5
O11306,P1007,C01,3,2,3,1,1,0.2,24-12-2024,43.416,18.71522343,4
O11307,P1002,C04,5,1,3,3,2,0,08-04-2025,108.54,28.57651021,5
O11308,P1006,C01,3,4,5,3,3,0.2,21-08-2024,130.248,59.65203664,4
O11309,P1005,C02,1,3,4,1,2,0,22-05-2023,108.54,45.55097221,1
O11310,P1003,C02,4,5,2,3,2,0.3,01-08-2024,75.978,31.25896697,4
O11311,P1007,C01,3,3,5,3,3,0,23-11-2022,162.81,63.09226379,5
O11312,P1003,C02,5,3,5,2,2,0,03-01-2023,108.54,40.53974741,2
O11313,P1006,C01,3,2,1,3,3,0.3,30-04-2024,113.967,37.87038055,2
O11314,P1006,C01,2,5,4,1,1,0.1,01-11-2024,48.843,10.52508056,4
O11315,P1003,C02,3,1,5,3,2,0.1,14-03-2023,97.686,41.59626917,2
O11316,P1007,C01,1,1,2,2,4,0.3,27-02-2023,151.956,40.45582686,3
O11317,P1003,C02,4,3,1,3,4,0.3,14-11-2023,151.956,45.14353118,2
O11318,P1002,C04,4,3,2,1,1,0,21-01-2023,54.27,25.24558621,4
O11319,P1004,C03,1,4,3,2,3,0.3,20-03-2024,113.967,29.27663783,1
O11320,P1007,C01,2,5,1,3,3,0.3,01-12-2022,113.967,53.88547419,5
O11321,P1007,C01,1,3,1,1,2,0.2,18-11-2023,86.832,24.16726729,2
O11322,P1005,C02,3,4,5,1,2,0.2,03-01-2024,86.832,24.7700416,4
O11323,P1001,C01,1,5,3,3,4,0.1,22-12-2022,195.372,57.27905385,5
O11324,P1004,C03,1,1,5,3,4,0.3,18-05-2025,151.956,63.36448148,3
O11325,P1006,C01,2,4,4,2,3,0,21-05-2023,162.81,53.40003613,1
O11326,P1007,C01,3,5,2,3,4,0.1,30-12-2022,195.372,53.04870716,5
O11327,P1003,C02,5,4,2,2,3,0.1,25-04-2024,146.529,45.23678697,5
O11328,P1004,C03,5,3,5,3,1,0.1,05-11-2023,48.843,12.63608871,4
O11329,P1005,C02,4,2,2,1,1,0.3,07-02-2023,37.989,11.15491105,3
O11330,P1006,C01,1,1,2,1,4,0.3,17-04-2024,151.956,63.46670784,2
O11331,P1001,C01,4,3,4,1,2,0,01-07-2024,108.54,49.28617279,3
O11332,P1001,C01,2,3,3,1,4,0,25-05-2025,217.08,67.38300049,1
O11333,P1005,C02,5,5,1,2,4,0.1,02-12-2024,195.372,53.15534568,2
O11334,P1005,C02,1,4,5,1,4,0.3,21-07-2023,151.956,69.48995204,3
O11335,P1003,C02,2,1,5,2,2,0,14-06-2023,108.54,48.57749625,1
O11336,P1007,C01,2,3,4,2,4,0.2,26-12-2024,173.664,86.20319666,5
O11337,P1001,C01,1,5,4,2,2,0.2,30-05-2023,86.832,29.56414653,5
O11338,P1006,C01,2,1,1,3,4,0.1,16-05-2025,195.372,65.90145403,5
O11339,P1004,C03,1,4,3,2,2,0.2,07-03-2023,86.832,30.38922565,5
O11340,P1006,C01,1,3,5,3,2,0.1,28-04-2024,97.686,39.58207359,2
O11341,P1002,C04,3,3,4,2,2,0.3,01-01-2023,75.978,28.23772741,5
O11342,P1002,C04,4,3,5,3,2,0.1,19-01-2025,97.686,26.38781845,2
O11343,P1005,C02,2,1,2,3,2,0.1,08-01-2025,97.686,43.51529696,2
O11344,P1003,C02,2,1,5,1,1,0.3,25-08-2023,37.989,16.6975192,3
O11345,P1002,C04,3,1,3,2,3,0,22-09-2023,162.81,48.82778061,5
O11346,P1001,C01,3,1,3,3,3,0,04-04-2025,162.81,39.06296063,4
O11347,P1006,C01,3,5,5,1,2,0,27-08-2023,108.54,43.18610789,5
O11348,P1006,C01,5,2,2,2,3,0,08-08-2023,162.81,35.84696893,4
O11349,P1005,C02,5,5,3,1,2,0.1,17-04-2023,97.686,47.15275652,5
O11350,P1007,C01,5,3,4,3,4,0,03-11-2023,217.08,100.8215478,2
O11351,P1007,C01,1,5,5,1,1,0.2,15-03-2025,43.416,15.71711795,5
O11352,P1004,C03,2,4,2,1,4,0.2,27-05-2023,173.664,49.13899843,5
O11353,P1005,C02,4,1,4,2,4,0,08-07-2023,217.08,84.38961351,5
O11354,P1004,C03,1,4,5,3,2,0.2,28-03-2025,86.832,28.96505499,5
O11355,P1007,C01,2,4,2,2,4,0.2,15-07-2024,173.664,85.34349013,3
O11356,P1005,C02,2,3,4,2,1,0.3,17-04-2023,37.989,13.7311129,3
O11357,P1005,C02,3,1,3,1,4,0.3,15-12-2022,151.956,64.91975762,2
O11358,P1005,C02,3,4,5,3,1,0,19-08-2024,54.27,18.72799891,2
O11359,P1007,C01,1,3,5,2,1,0.1,26-10-2023,48.843,16.71651863,4
O11360,P1004,C03,3,1,3,3,2,0.1,11-04-2024,97.686,26.77107509,2
O11361,P1004,C03,2,2,1,2,1,0.3,17-01-2025,37.989,12.84208692,3
O11362,P1005,C02,3,3,4,1,4,0.3,03-03-2025,151.956,47.97543407,2
O11363,P1002,C04,5,5,3,2,2,0.1,06-01-2024,97.686,33.32128321,4
O11364,P1003,C02,3,1,5,2,1,0,13-01-2025,54.27,11.01066499,4
O11365,P1007,C01,2,4,4,2,1,0.1,12-09-2024,48.843,12.82198065,3
O11366,P1003,C02,1,4,4,3,3,0.1,11-02-2023,146.529,40.04732691,2
O11367,P1003,C02,4,5,1,1,2,0.2,01-05-2025,86.832,27.07614194,4
O11368,P1004,C03,3,5,5,3,3,0.1,27-11-2023,146.529,50.03801094,2
O11369,P1004,C03,2,4,2,2,1,0.3,23-05-2025,37.989,15.06540631,2
O11370,P1002,C04,4,1,1,1,3,0,15-12-2023,162.81,43.11365459,3
O11371,P1003,C02,4,3,1,3,4,0.1,25-06-2023,195.372,86.57270338,3
O11372,P1003,C02,5,5,2,2,4,0.2,06-10-2022,173.664,84.92783155,2
O11373,P1005,C02,4,5,2,1,1,0.3,16-04-2023,37.989,11.03764266,5
O11374,P1004,C03,2,5,1,1,3,0.3,11-12-2024,113.967,52.031006,5
O11375,P1003,C02,2,2,4,2,3,0.2,22-05-2023,130.248,29.80753811,1
O11376,P1006,C01,3,1,3,1,2,0.3,03-04-2024,75.978,20.42255087,1
O11377,P1002,C04,3,1,3,1,4,0.2,19-04-2023,173.664,55.45554971,1
O11378,P1006,C01,3,1,1,3,4,0.3,08-06-2023,151.956,61.6671796,3
O11379,P1006,C01,4,1,4,1,2,0.3,12-11-2023,75.978,23.44812463,2
O11380,P1007,C01,4,1,2,3,4,0.3,13-12-2022,151.956,54.23962945,4
O11381,P1007,C01,5,4,1,3,3,0.3,10-11-2022,113.967,47.02910477,2
O11382,P1002,C04,3,5,5,3,3,0.2,25-03-2025,130.248,28.19560602,2
O11383,P1006,C01,1,4,4,3,4,0.1,26-10-2023,195.372,88.19740234,1
O11384,P1003,C02,5,2,5,1,2,0.3,09-11-2024,75.978,20.81682285,2
O11385,P1004,C03,1,3,5,1,1,0.2,12-09-2024,43.416,11.28765766,1
O11386,P1002,C04,4,5,1,3,1,0.2,02-02-2023,43.416,9.311065587,2
O11387,P1005,C02,5,2,4,1,1,0.2,02-11-2024,43.416,14.55196089,4
O11388,P1006,C01,5,4,5,3,1,0.1,15-03-2025,48.843,16.58402775,5
O11389,P1002,C04,2,3,4,3,3,0,23-05-2023,162.81,36.45531416,5
O11390,P1001,C01,4,2,3,3,1,0.2,05-02-2025,43.416,11.27392052,3
O11391,P1001,C01,4,3,5,2,3,0.2,13-03-2023,130.248,35.28536274,4
O11392,P1007,C01,5,2,5,1,3,0.2,09-09-2023,130.248,34.28894309,2
O11393,P1004,C03,4,4,4,1,1,0.1,04-06-2023,48.843,17.19496678,4
O11394,P1003,C02,5,3,3,3,1,0.3,02-10-2024,37.989,18.52246444,2
O11395,P1004,C03,2,2,5,1,1,0.1,18-07-2024,48.843,21.51634449,4
O11396,P1004,C03,5,4,1,3,4,0.2,30-11-2023,173.664,53.33262663,4
O11397,P1004,C03,4,5,4,1,4,0,07-01-2024,217.08,82.74009073,5
O11398,P1004,C03,4,4,4,3,2,0.2,19-01-2024,86.832,27.60987774,4
O11399,P1005,C02,5,4,5,3,3,0.3,09-06-2025,113.967,38.12157734,3
O11400,P1005,C02,5,5,3,2,1,0,12-12-2023,54.27,19.99317157,2
O11401,P1007,C01,5,4,5,3,4,0,29-01-2023,217.08,93.25357233,1
O11402,P1002,C04,3,5,2,2,2,0.1,24-07-2024,97.686,27.77330523,4
O11403,P1001,C01,4,5,5,1,3,0.1,28-12-2022,146.529,33.30405785,1
O11404,P1004,C03,4,5,2,1,3,0.3,31-05-2024,113.967,30.65836345,5
O11405,P1007,C01,3,2,1,2,3,0.1,06-01-2025,146.529,67.98777519,1
O11406,P1002,C04,5,3,4,1,4,0.3,25-12-2022,151.956,51.45459286,3
O11407,P1001,C01,2,2,4,2,1,0,26-02-2025,54.27,13.53440318,3
O11408,P1006,C01,5,5,3,1,1,0,08-10-2022,54.27,17.51322561,5
O11409,P1003,C02,5,3,5,2,3,0,14-05-2025,162.81,59.93512347,3
O11410,P1005,C02,3,3,1,2,3,0.3,15-06-2025,113.967,47.25483185,2
O11411,P1006,C01,4,5,2,3,2,0.1,21-04-2024,97.686,39.16063474,3
O11412,P1001,C01,5,3,3,1,2,0.1,14-03-2024,97.686,41.74640037,4
O11413,P1006,C01,4,3,1,3,3,0.1,07-05-2025,146.529,64.66061965,3
O11414,P1003,C02,1,2,1,2,2,0.2,10-05-2023,86.832,28.07629842,2
O11415,P1007,C01,4,3,2,3,4,0,30-11-2024,217.08,75.36682405,5
O11416,P1001,C01,2,5,2,2,3,0,16-08-2023,162.81,45.51354767,3
O11417,P1006,C01,2,1,4,1,2,0.2,28-01-2024,86.832,35.39455872,2
O11418,P1005,C02,5,1,5,1,3,0,23-11-2023,162.81,58.89696943,4
O11419,P1005,C02,4,1,3,1,1,0,28-03-2023,54.27,16.05789246,1
O11420,P1002,C04,5,5,5,2,4,0.2,15-10-2022,173.664,36.64829039,1
O11421,P1006,C01,3,1,3,3,3,0,27-11-2024,162.81,64.36512297,5
O11422,P1004,C03,2,2,1,1,1,0.1,06-02-2025,48.843,20.05187525,5
O11423,P1006,C01,5,5,2,2,3,0.2,19-05-2025,130.248,47.56832648,1
O11424,P1007,C01,3,5,2,3,1,0,19-11-2024,54.27,15.349608,1
O11425,P1001,C01,5,5,1,2,2,0.1,26-03-2024,97.686,20.66399928,5
O11426,P1001,C01,4,3,1,2,1,0.3,30-01-2024,37.989,12.87975648,1
O11427,P1007,C01,4,3,3,1,4,0,20-09-2024,217.08,55.63064178,3
O11428,P1006,C01,4,3,1,2,4,0.2,27-12-2024,173.664,62.63714164,2
O11429,P1007,C01,4,4,3,2,2,0.1,25-01-2024,97.686,47.67495496,5
O11430,P1003,C02,1,2,5,3,3,0.3,15-02-2025,113.967,26.41032591,2
O11431,P1007,C01,3,5,2,1,4,0.3,19-09-2023,151.956,62.76338536,4
O11432,P1005,C02,3,5,2,2,2,0,23-10-2023,108.54,49.75476939,4
O11433,P1007,C01,4,3,2,2,4,0.3,23-08-2023,151.956,30.56618521,3
O11434,P1001,C01,1,5,5,3,2,0.2,08-06-2023,86.832,34.36639511,4
O11435,P1005,C02,4,5,5,2,4,0.3,05-09-2023,151.956,69.75365686,5
O11436,P1001,C01,1,1,4,2,2,0,01-07-2024,108.54,44.12556359,3
O11437,P1002,C04,4,5,3,2,4,0.3,07-10-2023,151.956,52.55378688,3
O11438,P1004,C03,2,4,3,2,3,0,21-06-2025,162.81,77.10891202,5
O11439,P1001,C01,2,3,4,2,1,0.3,04-11-2023,37.989,14.97578614,1
O11440,P1005,C02,5,2,2,3,4,0.1,15-12-2023,195.372,58.48325489,2
O11441,P1002,C04,4,2,3,2,2,0,03-04-2025,108.54,24.44542206,5
O11442,P1001,C01,3,1,3,2,3,0.2,22-01-2025,130.248,49.59436094,1
O11443,P1003,C02,5,2,2,2,4,0.2,05-02-2024,173.664,57.41865445,1
O11444,P1007,C01,2,2,1,2,2,0.3,02-02-2024,75.978,23.49097985,4
O11445,P1004,C03,4,3,1,1,1,0.1,30-03-2023,48.843,23.38475634,3
O11446,P1001,C01,5,3,4,1,2,0.3,23-04-2023,75.978,30.18852772,3
O11447,P1002,C04,4,4,5,1,4,0.3,09-03-2023,151.956,44.78504906,4
O11448,P1003,C02,2,1,3,1,2,0.1,17-04-2023,97.686,27.28386333,4
O11449,P1006,C01,5,2,3,3,2,0,11-10-2023,108.54,42.67948739,3
O11450,P1002,C04,2,4,4,1,1,0.2,05-10-2023,43.416,21.62026169,5
O11451,P1007,C01,1,1,4,3,4,0.1,20-03-2025,195.372,97.28359618,5
O11452,P1002,C04,2,2,3,1,4,0.3,28-11-2022,151.956,51.44683038,5
O11453,P1003,C02,4,2,2,3,1,0,16-09-2024,54.27,18.15625812,5
O11454,P1002,C04,3,3,2,1,3,0.3,25-07-2023,113.967,37.98339704,4
O11455,P1003,C02,2,5,5,2,2,0,03-11-2023,108.54,30.76827667,2
O11456,P1001,C01,3,1,3,1,2,0.2,29-03-2023,86.832,19.41730075,2
O11457,P1003,C02,1,2,3,1,2,0.2,13-11-2022,86.832,17.62246216,3
O11458,P1003,C02,5,1,3,1,4,0,04-11-2023,217.08,62.88372867,2
O11459,P1004,C03,5,4,3,2,4,0.2,04-12-2022,173.664,60.05307801,5
O11460,P1003,C02,3,4,4,3,2,0.3,04-01-2024,75.978,34.77524916,4
O11461,P1003,C02,5,5,1,3,4,0,15-01-2023,217.08,83.52097562,5
O11462,P1006,C01,2,2,3,2,1,0.3,22-04-2024,37.989,12.47038312,1
O11463,P1001,C01,3,3,1,1,1,0,30-12-2023,54.27,10.85711812,4
O11464,P1007,C01,4,2,2,1,4,0.3,19-02-2025,151.956,70.18931413,1
O11465,P1004,C03,2,1,5,1,2,0.2,16-07-2023,86.832,22.75667516,1
O11466,P1006,C01,2,4,2,3,2,0.1,28-08-2024,97.686,19.56825834,3
O11467,P1005,C02,2,1,3,3,2,0.3,30-12-2023,75.978,19.63367367,1
O11468,P1001,C01,4,5,2,2,2,0,23-06-2024,108.54,29.29025188,2
O11469,P1001,C01,1,4,4,2,4,0.2,19-03-2023,173.664,73.3549197,2
O11470,P1005,C02,5,3,1,3,3,0,24-11-2022,162.81,81.24076506,1
O11471,P1007,C01,3,4,3,1,3,0.3,12-06-2023,113.967,49.25697886,3
O11472,P1003,C02,1,2,4,1,2,0,11-05-2025,108.54,28.55252865,1
O11473,P1006,C01,3,2,1,1,2,0,18-02-2024,108.54,50.77670961,4
O11474,P1002,C04,5,4,4,1,2,0.3,13-08-2024,75.978,31.23945544,4
O11475,P1004,C03,4,5,2,2,3,0.2,18-12-2024,130.248,43.14444404,4
O11476,P1002,C04,2,2,3,2,1,0.2,04-05-2025,43.416,14.1560868,4
O11477,P1005,C02,2,2,2,3,3,0.3,09-12-2023,113.967,38.41866237,1
O11478,P1001,C01,4,3,5,2,4,0.2,28-07-2024,173.664,35.7287546,5
O11479,P1007,C01,1,4,3,1,3,0.1,12-02-2024,146.529,72.72444119,5
O11480,P1001,C01,1,2,2,3,4,0,22-10-2022,217.08,76.78563463,4
O11481,P1004,C03,3,5,3,2,2,0.3,11-08-2024,75.978,26.49153903,3
O11482,P1001,C01,4,1,1,2,4,0.1,11-05-2024,195.372,80.49392046,3
O11483,P1001,C01,1,4,3,2,2,0,06-08-2024,108.54,37.17262912,1
O11484,P1004,C03,4,3,3,2,1,0.3,12-11-2023,37.989,11.32133164,5
O11485,P1006,C01,5,2,1,2,2,0.2,12-12-2023,86.832,25.89097771,1
O11486,P1006,C01,2,5,2,1,2,0.3,07-11-2024,75.978,35.98644081,2
O11487,P1004,C03,2,4,3,1,1,0.3,16-07-2024,37.989,9.849104338,4
O11488,P1007,C01,2,5,4,1,2,0,19-06-2024,108.54,23.96422651,2
O11489,P1005,C02,4,5,3,2,2,0,09-10-2022,108.54,50.24495068,2
O11490,P1001,C01,4,3,2,3,2,0,17-12-2023,108.54,40.70335902,3
O11491,P1007,C01,3,4,1,1,3,0.1,06-09-2024,146.529,50.76862526,5
O11492,P1001,C01,2,2,2,1,4,0.2,14-04-2024,173.664,79.80789784,4
O11493,P1005,C02,3,3,5,2,2,0.3,21-10-2024,75.978,26.51516599,1
O11494,P1006,C01,2,2,3,3,3,0.3,28-11-2022,113.967,49.91097569,4
O11495,P1007,C01,3,1,3,1,2,0.2,18-11-2024,86.832,19.0502212,1
O11496,P1003,C02,3,5,1,1,4,0.3,08-01-2024,151.956,55.53367222,1
O11497,P1003,C02,5,1,3,3,2,0,22-09-2023,108.54,21.87402545,5
O11498,P1003,C02,3,5,4,2,4,0.3,23-01-2024,151.956,73.85770559,2
O11499,P1006,C01,4,3,4,3,3,0.2,03-05-2023,130.248,60.13885896,1
O11500,P1006,C01,3,2,2,2,3,0.1,10-03-2024,146.529,53.78152938,5
O11501,P1005,C02,2,2,1,1,2,0.1,10-07-2024,97.686,23.21920167,2
O11502,P1001,C01,3,3,5,3,1,0.2,12-05-2025,43.416,14.47629513,2
O11503,P1005,C02,1,4,2,3,4,0.3,04-06-2023,151.956,42.59281607,4
O11504,P1005,C02,2,1,1,1,2,0.3,29-01-2023,75.978,28.33455553,4
O11505,P1006,C01,1,1,1,1,3,0.1,21-04-2025,146.529,71.48364357,4
O11506,P1003,C02,2,2,2,2,2,0.3,22-10-2024,75.978,23.22314923,3
O11507,P1002,C04,4,2,2,1,4,0.1,12-10-2022,195.372,60.5261602,2
O11508,P1001,C01,4,2,3,1,2,0.2,18-11-2023,86.832,41.55532833,3
O11509,P1006,C01,4,3,5,3,4,0.2,15-04-2025,173.664,77.92921216,4
O11510,P1003,C02,1,4,4,2,3,0.3,17-07-2023,113.967,40.70368562,5
O11511,P1007,C01,5,1,3,1,1,0,25-07-2023,54.27,19.86329343,4
O11512,P1002,C04,2,5,1,3,1,0,18-01-2025,54.27,14.88489068,1
O11513,P1002,C04,4,3,5,1,3,0.1,30-11-2022,146.529,56.23432214,5
O11514,P1006,C01,2,1,5,1,3,0.2,07-03-2024,130.248,39.20594115,5
O11515,P1004,C03,1,4,2,1,2,0.1,06-03-2023,97.686,28.19930462,2
O11516,P1001,C01,5,3,5,1,3,0.2,31-05-2025,130.248,39.92086119,3
O11517,P1002,C04,1,1,5,2,3,0.1,26-02-2023,146.529,47.05959482,1
O11518,P1006,C01,2,3,1,3,4,0.1,20-11-2023,195.372,50.46360211,5
O11519,P1006,C01,5,1,3,3,2,0.1,23-03-2023,97.686,29.58595446,3
O11520,P1003,C02,5,1,5,1,4,0.3,14-11-2024,151.956,37.95020504,3
O11521,P1007,C01,1,4,2,3,2,0,16-01-2025,108.54,33.53824588,1
O11522,P1004,C03,4,5,3,1,2,0.2,30-03-2023,86.832,39.2748165,1
O11523,P1001,C01,2,4,2,3,1,0.1,11-04-2025,48.843,19.8872274,4
O11524,P1005,C02,3,1,5,2,1,0,07-02-2025,54.27,21.75648483,4
O11525,P1007,C01,3,3,3,2,3,0.1,20-12-2022,146.529,69.136098,5
O11526,P1007,C01,1,4,5,3,2,0.1,03-03-2024,97.686,28.55439956,5
O11527,P1003,C02,2,5,1,1,3,0.2,20-12-2023,130.248,41.87038902,5
O11528,P1002,C04,2,1,3,1,4,0.3,26-08-2024,151.956,49.09296033,4
O11529,P1002,C04,1,4,2,1,3,0.1,28-12-2022,146.529,52.22950151,5
